Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Open OU,,Close OU,
1008,19,V,Calgary,0,1,2,4,-105,-105,5.5,-115,5.5,-120
1008,20,H,Edmonton,2,0,1,3,-115,-115,5.5,-105,5.5,100
1008,21,V,Minnesota,0,2,1,3,105,100,5.5,-110,5.5,100
1008,22,H,LosAngeles,3,1,2,6,-125,-120,5.5,-110,5.5,-120
1008,23,V,Columbus,1,1,1,3,172,160,5.5,-110,5.5,-105
1008,24,H,SanJose,0,4,2,6,-192,-180,5.5,-110,5.5,-115
1009,51,V,Florida,0,1,1,2,135,120,5.5,-110,5.5,100
1009,52,H,Carolina,3,1,3,7,-155,-140,5.5,-110,5.5,-120
1009,53,V,Dallas,1,2,2,5,143,135,5.5,-108,5.5,-125
1009,54,H,Calgary,0,1,1,2,-163,-155,5.5,-112,5.5,105
1010,1,V,Atlanta,2,0,0,2,125,120,6,-110,6,-110
1010,2,H,Ottawa,2,1,1,4,-145,-140,6,-110,6,-110
1010,3,V,NYIslanders,0,3,0,3,180,210,5.5,-111,5.5,-115
1010,4,H,Boston,0,0,3,4,-210,-250,5.5,-109,5.5,-105
1010,5,V,Pittsburgh,2,2,1,5,-130,-135,6,-135,6,-135
1010,6,H,Toronto,0,1,1,2,110,115,6,115,6,115
1010,7,V,NewJersey,0,2,1,3,-109,-115,5.5,105,5.5,100
1010,8,H,Florida,0,1,1,2,-111,-105,5.5,-125,5.5,-120
1010,9,V,Anaheim,0,0,2,3,131,135,5.5,-125,5.5,-130
1010,10,H,Philadelphia,1,1,0,2,-151,-155,5.5,105,5.5,110
1010,11,V,Washington,1,0,1,2,115,105,6,-120,6,-130
1010,12,H,Detroit,1,1,1,3,-135,-125,6,100,6,110
1010,13,V,Carolina,0,2,0,2,105,115,6,105,6,110
1010,14,H,TampaBay,0,2,3,5,-125,-135,6,-125,6,-130
1010,15,V,LosAngeles,1,1,0,2,131,130,5.5,-125,5.5,-105
1010,16,H,St.Louis,0,0,1,1,-151,-150,5.5,105,5.5,-115
1010,17,V,Buffalo,0,0,1,1,-105,-105,5.5,-111,5.5,100
1010,18,H,Nashville,0,0,0,0,-115,-115,5.5,-109,5.5,-120
1010,19,V,Colorado,0,3,0,3,174,190,5.5,-120,5.5,-120
1010,20,H,Chicago,1,2,0,4,-194,-230,5.5,100,5.5,100
1010,21,V,Columbus,1,0,1,2,-105,110,5.5,105,5.5,-105
1010,22,H,Phoenix,0,0,0,0,-115,-130,5.5,-125,5.5,-115
1010,23,V,Montreal,0,1,1,2,110,110,5.5,-125,5.5,-125
1010,24,H,Edmonton,1,2,0,3,-130,-130,5.5,105,5.5,105
1010,25,V,Minnesota,1,1,0,2,174,160,5.5,-109,5.5,-105
1010,26,H,SanJose,0,3,1,4,-194,-180,5.5,-111,5.5,-115
1011,51,V,Anaheim,0,0,0,0,125,120,5.5,-115,5.5,-120
1011,52,H,NYRangers,0,0,3,3,-145,-140,5.5,-105,5.5,100
1011,53,V,Dallas,1,0,2,3,146,125,5.5,-109,5.5,-115
1011,54,H,Vancouver,1,1,1,4,-166,-145,5.5,-111,5.5,-105
1012,1,V,Colorado,2,2,0,4,185,190,5.5,-115,5.5,-120
1012,2,H,Boston,0,2,1,3,-215,-230,5.5,-105,5.5,100
1012,3,V,LosAngeles,0,1,1,2,-110,-110,5.5,-110,5.5,-110
1012,4,H,NYIslanders,0,0,1,1,-110,-110,5.5,-110,5.5,-110
1012,5,V,NewJersey,0,1,1,3,140,150,6,105,6,-105
1012,6,H,Washington,2,0,0,2,-160,-170,6,-125,6,-115
1012,7,V,Toronto,1,1,0,2,170,150,6,-115,6,-105
1012,8,H,NYRangers,2,1,4,7,-190,-170,6,-105,6,-115
1012,9,V,Pittsburgh,1,2,1,4,-115,-130,6,-105,6,100
1012,10,H,Ottawa,1,0,0,1,-105,110,6,-115,6,-120
1012,11,V,Florida,1,1,0,2,120,120,5.5,-115,5.5,-115
1012,12,H,TampaBay,1,0,2,3,-140,-140,5.5,-105,5.5,-105
1012,13,V,Edmonton,4,2,0,6,105,110,5.5,-110,5.5,-105
1012,14,H,Nashville,0,1,0,1,-125,-130,5.5,-110,5.5,-115
1012,15,V,Calgary,5,0,0,5,140,140,5.5,-125,5.5,-130
1012,16,H,Chicago,1,3,1,6,-160,-160,5.5,105,5.5,110
1012,17,V,Phoenix,0,0,0,1,170,190,5.5,-110,5.5,-105
1012,18,H,SanJose,0,0,0,0,-190,-220,5.5,-110,5.5,-115
1013,51,V,Calgary,1,0,0,1,115,115,5.5,-110,5.5,-115
1013,52,H,Columbus,0,2,0,2,-135,-135,5.5,-110,5.5,-105
1013,53,V,Detroit,1,0,1,2,-113,-125,5.5,-115,5.5,-120
1013,54,H,Buffalo,1,4,1,6,-107,105,5.5,-105,5.5,100
1013,55,V,Colorado,2,2,0,4,115,110,6,-111,6,-110
1013,56,H,Toronto,0,1,0,1,-135,-130,6,-109,6,-110
1014,1,V,LosAngeles,1,1,0,2,145,140,5.5,-125,5.5,-105
1014,2,H,NYRangers,2,1,1,4,-165,-160,5.5,105,5.5,-115
1014,3,V,Pittsburgh,1,1,0,3,-120,-135,6,100,6,105
1014,4,H,Carolina,0,0,2,2,100,115,6,-120,6,-125
1014,5,V,Nashville,0,0,0,0,120,140,5.5,-105,5.5,100
1014,6,H,Dallas,4,1,1,6,-140,-160,5.5,-115,5.5,-120
1014,7,V,Edmonton,1,0,2,3,154,160,5.5,-135,6,-110
1014,8,H,Chicago,2,1,1,4,-174,-180,5.5,115,6,-110
1014,9,V,Minnesota,0,1,1,2,140,130,5.5,-105,5.5,100
1014,10,H,Anaheim,2,1,0,3,-160,-150,5.5,-115,5.5,-120
1015,51,V,SanJose,1,0,0,1,105,100,6,-111,6,-115
1015,52,H,Washington,1,2,1,4,-125,-120,6,-109,6,-105
1015,53,V,Colorado,0,2,1,3,125,135,5.5,-125,5.5,-120
1015,54,H,Montreal,1,0,1,2,-145,-155,5.5,105,5.5,100
1015,55,V,TampaBay,0,1,0,1,120,120,5.5,-117,5.5,-105
1015,56,H,Ottawa,2,3,2,7,-140,-140,5.5,-103,5.5,-115
1015,57,V,LosAngeles,1,0,1,2,165,160,6,-111,6,-105
1015,58,H,Detroit,0,2,3,5,-185,-180,6,-109,6,-115
1015,59,V,Chicago,0,2,1,3,-125,-140,5.5,-115,5.5,-115
1015,60,H,Nashville,0,1,0,1,105,120,5.5,-105,5.5,-105
1015,61,V,St.Louis,0,2,0,2,105,100,5.5,105,5.5,115
1015,62,H,Phoenix,0,1,1,3,-125,-120,5.5,-125,5.5,-135
1016,1,V,Atlanta,0,1,3,4,146,140,6,100,6,100
1016,2,H,NewJersey,0,1,1,2,-166,-160,6,-120,6,-120
1016,3,V,NYIslanders,0,2,1,3,170,160,5.5,-115,5.5,-105
1016,4,H,Buffalo,2,2,2,6,-200,-180,5.5,-105,5.5,-115
1016,5,V,Philadelphia,1,1,0,2,-139,-160,5.5,-125,5.5,-130
1016,6,H,Florida,0,2,2,4,119,140,5.5,105,5.5,110
1016,7,V,Boston,1,2,0,3,100,105,5.5,-125,5.5,-125
1016,8,H,Dallas,0,0,0,0,-120,-125,5.5,105,5.5,105
1016,9,V,Minnesota,0,1,1,2,111,140,5.5,-110,5.5,-115
1016,10,H,Edmonton,0,3,2,5,-131,-160,5.5,-110,5.5,-105
1016,11,V,Vancouver,0,0,3,3,113,125,5.5,-114,5.5,-120
1016,12,H,Calgary,2,3,0,5,-133,-145,5.5,-106,5.5,100
1017,51,V,Carolina,0,0,0,0,125,110,5.5,-110,5.5,100
1017,52,H,NewJersey,0,0,2,2,-145,-130,5.5,-110,5.5,-120
1017,53,V,Atlanta,2,1,1,4,140,135,6,-110,6,-120
1017,54,H,Buffalo,0,1,1,2,-160,-155,6,-110,6,100
1017,55,V,SanJose,0,2,2,4,-170,-210,5.5,-115,5.5,-120
1017,56,H,NYIslanders,1,0,0,1,150,180,5.5,-105,5.5,100
1017,57,V,Nashville,0,2,0,2,190,210,6,100,6,110
1017,58,H,Washington,2,0,0,3,-230,-250,6,-120,6,-130
1017,59,V,Colorado,0,0,3,4,173,170,6,-105,6,100
1017,60,H,Detroit,1,1,1,3,-193,-190,6,-115,6,-120
1017,61,V,LosAngeles,1,0,0,1,120,125,5.5,-110,5.5,105
1017,62,H,Columbus,1,1,2,4,-140,-145,5.5,-110,5.5,-125
1017,63,V,NYRangers,1,2,1,4,-125,-145,6,-110,6,-115
1017,64,H,Toronto,0,1,0,1,105,125,6,-110,6,-105
1017,65,V,Ottawa,1,1,1,3,105,-105,5.5,-125,5.5,-120
1017,66,H,Montreal,1,0,0,1,-125,-115,5.5,105,5.5,100
1017,67,V,TampaBay,0,1,0,1,175,180,6,-110,6,-115
1017,68,H,Pittsburgh,2,1,1,4,-205,-210,6,-110,6,-105
1017,69,V,Dallas,0,3,1,4,155,170,5.5,-125,5.5,-135
1017,70,H,Chicago,0,2,1,3,-175,-200,5.5,105,5.5,115
1017,71,V,Boston,0,1,0,1,-104,-115,5.5,100,5.5,110
1017,72,H,Phoenix,1,3,0,4,-116,-105,5.5,-120,5.5,-130
1017,73,V,Minnesota,1,0,0,1,150,160,5.5,-110,5.5,100
1017,74,H,Vancouver,0,1,1,2,-170,-180,5.5,-110,5.5,-120
1017,75,V,St.Louis,1,2,2,5,115,120,5.5,100,5.5,100
1017,76,H,Anaheim,0,0,0,0,-135,-140,5.5,-120,5.5,-120
1019,1,V,SanJose,2,3,2,7,-105,100,5.5,-120,5.5,-120
1019,2,H,NYRangers,2,0,1,3,-115,-120,5.5,100,5.5,100
1019,3,V,LosAngeles,0,3,1,4,120,125,5.5,100,5.5,105
1019,4,H,Dallas,1,0,0,1,-140,-145,5.5,-120,5.5,-125
1019,5,V,Vancouver,1,0,0,1,-105,-110,5.5,-110,5.5,-120
1019,6,H,Edmonton,0,1,1,2,-115,-110,5.5,-110,5.5,100
1020,51,V,St.Louis,0,1,0,1,173,160,6,100,6,105
1020,52,H,Pittsburgh,2,2,1,5,-193,-180,6,-120,6,-125
1020,53,V,Atlanta,0,0,1,1,-105,100,6,-109,6,-115
1020,54,H,Montreal,1,0,0,2,-115,-120,6,-111,6,-105
1020,55,V,Columbus,1,2,0,3,125,120,5.5,-111,5.5,100
1020,56,H,Calgary,3,1,2,6,-145,-140,5.5,-109,5.5,-120
1021,1,V,Nashville,1,1,0,2,190,190,5.5,-111,5.5,115
1021,2,H,Boston,0,2,1,3,-220,-220,5.5,-109,5.5,-135
1021,3,V,Carolina,0,1,2,3,-115,-145,5.5,-110,5.5,-110
1021,4,H,NYIslanders,1,2,0,4,-105,125,5.5,-110,5.5,-110
1021,5,V,Buffalo,5,0,0,5,-118,-130,5.5,-110,5.5,-110
1021,6,H,Florida,1,0,1,2,-102,110,5.5,-110,5.5,-110
1021,7,V,Colorado,0,2,0,2,100,120,5.5,-111,5.5,105
1021,8,H,Minnesota,1,0,1,3,-120,-140,5.5,-109,5.5,-125
1021,9,V,Vancouver,0,1,2,3,146,150,5.5,-120,5.5,-125
1021,10,H,Chicago,1,1,0,2,-166,-170,5.5,100,5.5,105
1021,11,V,Dallas,1,2,1,4,120,125,5.5,105,5.5,105
1021,12,H,Anaheim,0,1,1,2,-140,-145,5.5,-125,5.5,-125
1022,51,V,NYIslanders,0,0,1,1,152,170,5.5,-109,5.5,-105
1022,52,H,Montreal,2,1,2,5,-172,-190,5.5,-111,5.5,-115
1022,53,V,NewJersey,2,0,2,4,120,130,5.5,-105,5.5,115
1022,54,H,NYRangers,0,2,0,2,-140,-150,5.5,-115,5.5,-135
1022,55,V,Boston,1,2,0,3,136,170,5.5,-115,5.5,-125
1022,56,H,Philadelphia,1,2,0,4,-156,-190,5.5,-105,5.5,105
1022,57,V,Washington,2,3,0,5,-130,-130,6,-135,6,-135
1022,58,H,Atlanta,2,0,2,4,110,110,6,115,6,115
1022,59,V,Nashville,3,0,2,6,161,190,5.5,100,5.5,115
1022,60,H,Ottawa,0,0,5,5,-181,-220,5.5,-120,5.5,-135
1022,61,V,SanJose,0,1,1,2,-135,-175,5.5,-125,5.5,-125
1022,62,H,TampaBay,2,1,2,5,115,155,5.5,105,5.5,105
1022,63,V,Columbus,2,2,0,4,100,-105,5.5,-111,5.5,-105
1022,64,H,Edmonton,1,2,3,6,-120,-115,5.5,-109,5.5,-115
1022,65,V,Detroit,1,1,0,2,-130,-135,5.5,-115,5.5,-105
1022,66,H,Phoenix,1,0,1,3,110,115,5.5,-105,5.5,-115
1022,67,V,Dallas,1,0,3,4,125,135,5.5,-105,5.5,-110
1022,68,H,LosAngeles,2,2,0,5,-145,-155,5.5,-115,5.5,-110
1023,1,V,Florida,2,0,0,2,173,190,6,-110,6,-105
1023,2,H,Pittsburgh,0,0,2,3,-203,-230,6,-110,6,-115
1023,3,V,Minnesota,0,1,0,1,125,130,5.5,100,5.5,110
1023,4,H,St.Louis,1,1,1,3,-145,-150,5.5,-120,5.5,-130
1023,5,V,Carolina,2,1,1,4,102,-105,5.5,-109,5.5,100
1023,6,H,Colorado,2,2,1,5,-122,-115,5.5,-111,5.5,-120
1024,51,V,Toronto,0,1,0,1,172,170,6,100,6,-120
1024,52,H,Vancouver,2,0,1,3,-192,-200,6,-120,6,100
1024,53,V,Boston,0,1,2,4,125,110,5.5,-105,5.5,-110
1024,54,H,Ottawa,0,1,2,3,-145,-130,5.5,-115,5.5,-110
1024,55,V,NYRangers,3,1,0,4,-104,-130,5.5,-115,5.5,-115
1024,56,H,Montreal,1,3,0,5,-116,110,5.5,-105,5.5,-105
1024,57,V,Washington,0,0,2,3,-180,-170,6,-115,6,-110
1024,58,H,NYIslanders,1,0,1,2,160,150,6,-105,6,-110
1024,59,V,Florida,1,0,0,1,190,200,6,100,6,-105
1024,60,H,Philadelphia,1,2,2,5,-230,-240,6,-120,6,-115
1024,61,V,SanJose,2,2,0,4,-145,-140,6,-110,6,-125
1024,62,H,Atlanta,0,2,1,3,125,120,6,-110,6,105
1024,63,V,NewJersey,1,1,2,4,135,145,5.5,-110,5.5,100
1024,64,H,Pittsburgh,0,0,1,1,-155,-165,5.5,-110,5.5,-120
1024,65,V,Buffalo,0,1,1,3,-120,-130,5.5,-120,5.5,-120
1024,66,H,TampaBay,1,0,1,2,100,110,5.5,100,5.5,100
1024,67,V,Carolina,1,1,0,2,110,115,5.5,100,5.5,120
1024,68,H,Minnesota,1,1,0,3,-130,-135,5.5,-120,5.5,-140
1024,69,V,Dallas,0,2,2,4,105,115,5.5,-105,5.5,-105
1024,70,H,St.Louis,0,0,1,1,-125,-135,5.5,-115,5.5,-115
1024,71,V,Nashville,0,0,0,0,180,190,5.5,-110,5.5,-105
1024,72,H,Chicago,0,2,0,2,-210,-220,5.5,-110,5.5,-115
1024,73,V,LosAngeles,0,2,3,5,110,120,5.5,105,5.5,110
1024,74,H,Phoenix,1,1,1,3,-130,-140,5.5,-125,5.5,-130
1024,75,V,Detroit,0,1,0,1,-135,-155,6,-105,6,105
1024,76,H,Colorado,0,1,2,3,115,135,6,-115,6,-125
1024,77,V,Columbus,0,4,2,6,115,105,5.5,105,5.5,105
1024,78,H,Anaheim,1,1,2,4,-135,-125,5.5,-125,5.5,-125
1024,79,V,Edmonton,1,1,0,2,145,140,5.5,-125,5.5,-140
1024,80,H,Calgary,1,3,1,5,-165,-160,5.5,105,5.5,120
1025,1,V,SanJose,1,2,1,4,100,120,6,-105,6,-115
1025,2,H,Philadelphia,1,0,0,1,-120,-140,6,-115,6,-105
1025,3,V,Columbus,0,1,1,2,105,110,5.5,-105,5.5,-105
1025,4,H,LosAngeles,2,2,2,6,-125,-130,5.5,-115,5.5,-115
1025,5,V,Edmonton,0,0,0,0,140,150,5.5,-115,5.5,-115
1025,6,H,Vancouver,1,1,0,2,-160,-170,5.5,-105,5.5,-105
1026,51,V,Phoenix,0,2,0,2,140,140,5.5,-105,5.5,100
1026,52,H,NYRangers,2,2,1,5,-160,-160,5.5,-115,5.5,-120
1026,53,V,NYIslanders,0,1,1,2,173,180,5.5,-110,5.5,-105
1026,54,H,Montreal,1,0,1,3,-193,-210,5.5,-110,5.5,-115
1026,55,V,Minnesota,0,0,1,1,173,170,5.5,-105,5.5,100
1026,56,H,Chicago,2,0,1,3,-193,-190,5.5,-115,5.5,-120
1026,57,V,Toronto,2,1,3,6,145,160,6,-105,6,100
1026,58,H,Anaheim,1,1,1,3,-165,-180,6,-115,6,-120
1027,1,V,Philadelphia,0,2,0,2,120,125,6,-135,6,-125
1027,2,H,Washington,0,2,2,4,-140,-145,6,115,6,105
1027,3,V,Colorado,1,0,2,3,105,115,5.5,-125,5.5,-120
1027,4,H,Edmonton,0,0,0,0,-125,-135,5.5,105,5.5,100
1027,5,V,Detroit,1,0,4,5,-115,-120,5.5,-115,5.5,-115
1027,6,H,Vancouver,2,0,2,4,-105,100,5.5,-105,5.5,-105
1028,51,V,St.Louis,3,1,1,5,105,115,5.5,105,5.5,100
1028,52,H,Carolina,1,0,1,2,-125,-135,5.5,-125,5.5,-120
1028,53,V,Buffalo,2,0,2,4,105,-105,5.5,105,5.5,115
1028,54,H,NewJersey,0,1,0,1,-125,-115,5.5,-125,5.5,-135
1028,55,V,NYRangers,1,0,0,1,-137,-155,5.5,-110,5.5,-110
1028,56,H,NYIslanders,1,1,1,3,117,135,5.5,-110,5.5,-110
1028,57,V,Phoenix,0,2,2,4,115,130,5.5,100,5.5,105
1028,58,H,Columbus,1,0,0,1,-135,-150,5.5,-120,5.5,-125
1028,59,V,Montreal,0,0,1,1,173,170,5.5,-125,5.5,-115
1028,60,H,Pittsburgh,1,3,2,6,-193,-200,5.5,105,5.5,-105
1028,61,V,Ottawa,1,3,0,4,-115,-140,5.5,-110,5.5,-105
1028,62,H,Florida,1,1,1,3,-105,120,5.5,-110,5.5,-115
1028,63,V,Nashville,2,1,1,4,140,125,5.5,110,5.5,125
1028,64,H,Minnesota,0,3,0,3,-160,-145,5.5,-130,5.5,-145
1028,65,V,Toronto,0,1,2,3,173,155,6,-115,6,-120
1028,66,H,Dallas,0,1,2,4,-193,-175,6,-105,6,100
1028,67,V,Colorado,2,0,1,3,150,160,5.5,-130,5.5,-135
1028,68,H,Calgary,2,0,0,2,-170,-180,5.5,110,5.5,115
1028,69,V,LosAngeles,0,1,0,1,155,145,6,100,6,100
1028,70,H,SanJose,0,1,0,2,-175,-165,6,-120,6,-120
1029,1,V,NewJersey,1,0,1,2,115,145,5.5,100,5.5,110
1029,2,H,Boston,0,1,0,1,-135,-165,5.5,-120,5.5,-130
1029,3,V,Washington,2,1,1,4,-166,-165,6,-115,6,-125
1029,4,H,Atlanta,0,0,3,3,146,145,6,-105,6,105
1029,5,V,Ottawa,0,0,2,2,100,-105,5.5,-115,5.5,-125
1029,6,H,TampaBay,1,2,2,5,-120,-115,5.5,-105,5.5,105
1029,7,V,Phoenix,0,1,1,2,115,120,5.5,105,5.5,110
1029,8,H,St.Louis,0,0,0,0,-135,-140,5.5,-125,5.5,-130
1029,9,V,Chicago,0,0,0,0,-166,-160,5.5,100,5.5,110
1029,10,H,Nashville,0,1,1,2,146,140,5.5,-120,5.5,-130
1029,11,V,Detroit,0,2,3,5,-140,-155,5.5,-125,5.5,-130
1029,12,H,Edmonton,3,2,0,6,120,135,5.5,105,5.5,110
1029,13,V,Vancouver,1,0,0,2,125,120,6,-110,6,-110
1029,14,H,LosAngeles,1,0,0,1,-145,-140,6,-110,6,-110
1030,51,V,NYIslanders,1,2,0,4,210,200,6,-110,6,-110
1030,52,H,Washington,1,2,0,3,-250,-240,6,-110,6,-110
1030,53,V,Pittsburgh,0,1,2,4,-125,105,5.5,-110,5.5,-110
1030,54,H,Columbus,1,2,0,3,105,-125,5.5,-110,5.5,-110
1030,55,V,Toronto,1,0,1,2,163,170,6,-109,6,-115
1030,56,H,Buffalo,1,1,0,3,-183,-190,6,-111,6,-105
1030,57,V,NYRangers,0,1,1,2,-109,-115,5.5,-105,5.5,105
1030,58,H,Minnesota,1,2,0,3,-111,-105,5.5,-115,5.5,-125
1030,59,V,Montreal,0,2,0,2,163,160,5.5,-115,5.5,-115
1030,60,H,Chicago,1,1,1,3,-183,-180,5.5,-105,5.5,-105
1030,61,V,Florida,3,1,1,6,174,170,5.5,-109,5.5,-115
1030,62,H,Dallas,2,2,1,5,-194,-200,5.5,-111,5.5,-105
1030,63,V,Vancouver,2,0,0,2,157,150,6,-111,6,105
1030,64,H,Anaheim,1,3,3,7,-177,-170,6,-109,6,-125
1030,65,V,Colorado,0,0,1,1,157,160,5.5,-125,5.5,-105
1030,66,H,SanJose,0,1,2,3,-177,-180,5.5,105,5.5,-115
1031,1,V,Carolina,0,1,0,1,165,170,6,105,6,100
1031,2,H,Philadelphia,3,1,2,6,-185,-190,6,-125,6,-120
1031,3,V,Edmonton,0,0,0,0,136,130,5.5,-120,5.5,-120
1031,4,H,Boston,0,0,2,2,-156,-150,5.5,100,5.5,100
1031,5,V,Atlanta,1,1,1,3,165,135,6,100,6,-105
1031,6,H,Ottawa,0,0,1,1,-185,-155,6,-120,6,-115
1031,7,V,NewJersey,0,1,0,2,-104,100,5.5,-105,5.5,105
