Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Open OU,,Close OU,
1010,55,V,LosAngeles,0,0,1,1,-101,-105,5.5,105,5.5,120
1010,56,H,Calgary,0,1,2,3,-119,-115,5.5,-125,5.5,-140
1011,1,V,Pittsburgh,1,1,1,3,125,105,5.5,100,5.5,-110
1011,2,H,NewJersey,0,0,1,1,-145,-125,5.5,-120,5.5,-110
1011,3,V,NYRangers,1,2,1,4,-155,-145,5.5,100,5.5,100
1011,4,H,NYIslanders,2,1,3,6,135,125,5.5,-120,5.5,-120
1011,5,V,Anaheim,0,1,0,1,140,170,5.5,115,5.5,-110
1011,6,H,St.Louis,2,2,1,5,-160,-190,5.5,-135,5.5,-110
1011,7,V,Chicago,1,2,1,4,105,105,5.5,-105,5.5,-110
1011,8,H,Buffalo,2,0,1,3,-125,-125,5.5,-115,5.5,-110
1011,9,V,Colorado,0,1,1,2,135,145,5.5,-125,5.5,-115
1011,10,H,Philadelphia,2,0,2,4,-155,-165,5.5,105,5.5,-105
1011,11,V,Ottawa,0,1,1,2,180,200,6,-130,6,-125
1011,12,H,Washington,1,1,0,3,-210,-240,6,110,6,105
1011,13,V,Florida,0,1,0,1,200,210,5.5,110,5.5,105
1011,14,H,Vancouver,1,0,1,2,-240,-260,5.5,-130,5.5,-125
1012,51,V,Colorado,1,1,2,5,179,200,5.5,-125,5.5,-120
1012,52,H,Detroit,1,2,1,4,-209,-240,5.5,105,5.5,100
1012,53,V,Atlanta,0,1,0,1,173,160,6,-102,5.5,100
1012,54,H,LosAngeles,0,0,3,3,-193,-180,6,-118,5.5,-120
1013,1,V,NYIslanders,1,0,0,1,222,255,6,-125,6.5,120
1013,2,H,Washington,0,1,1,2,-272,-325,6,105,6.5,-140
1013,3,V,NewJersey,0,0,0,1,120,120,5.5,105,5.5,115
1013,4,H,Buffalo,0,0,0,0,-140,-140,5.5,-125,5.5,-135
1013,5,V,Toronto,1,3,0,4,155,145,5.5,-110,5.5,-130
1013,6,H,Pittsburgh,2,1,0,3,-175,-165,5.5,-110,5.5,110
1013,7,V,TampaBay,0,1,2,4,105,100,5.5,-110,5.5,-110
1013,8,H,Montreal,2,0,1,3,-125,-120,5.5,-110,5.5,-110
1013,9,V,Nashville,1,0,2,3,173,155,5.5,-110,5.5,100
1013,10,H,Chicago,2,0,0,2,-193,-175,5.5,-110,5.5,-120
1013,11,V,Vancouver,2,0,1,3,-125,-160,5.5,-109,6,-110
1013,12,H,Anaheim,1,1,2,4,105,140,5.5,-111,6,-110
1014,51,V,TampaBay,1,1,1,3,146,170,5.5,-125,5.5,-115
1014,52,H,Philadelphia,1,0,1,2,-166,-200,5.5,105,5.5,-105
1014,53,V,Carolina,0,0,2,2,125,115,5.5,-105,5.5,-115
1014,54,H,Ottawa,1,1,1,3,-145,-135,5.5,-115,5.5,-105
1014,55,V,St.Louis,1,1,1,3,-105,-110,5.5,105,5.5,125
1014,56,H,Nashville,3,1,0,4,-115,-110,5.5,-125,5.5,-145
1014,57,V,Detroit,0,0,1,1,-130,-120,5.5,-110,5.5,-125
1014,58,H,Dallas,1,3,0,4,110,100,5.5,-110,5.5,105
1014,59,V,Edmonton,0,2,0,2,110,140,5.5,-105,5.5,100
1014,60,H,Minnesota,1,2,1,4,-130,-160,5.5,-115,5.5,-120
1014,61,V,Florida,2,0,1,3,136,125,5,-125,5,-120
1014,62,H,Calgary,0,0,0,0,-156,-145,5,105,5,100
1015,1,V,Colorado,1,1,1,3,136,125,5.5,-110,5.5,110
1015,2,H,NewJersey,0,1,1,2,-156,-145,5.5,-110,5.5,-130
1015,3,V,Toronto,0,3,0,4,115,120,5.5,-125,5.5,-110
1015,4,H,NYRangers,1,0,2,3,-135,-140,5.5,105,5.5,-110
1015,5,V,Chicago,2,2,1,5,100,-110,5.5,105,5.5,-110
1015,6,H,Columbus,0,1,1,2,-120,-110,5.5,-125,5.5,-110
1015,7,V,NYIslanders,0,2,0,2,190,195,5.5,-125,5.5,-130
1015,8,H,Pittsburgh,0,2,0,3,-220,-235,5.5,105,5.5,110
1015,9,V,Montreal,0,2,0,2,128,130,5.5,115,5.5,120
1015,10,H,Buffalo,0,0,1,1,-148,-150,5.5,-135,5.5,-140
1015,11,V,Atlanta,1,1,2,5,120,110,6,100,6,105
1015,12,H,Anaheim,1,2,1,4,-140,-130,6,-120,6,-125
1015,13,V,Vancouver,0,0,1,1,-105,-110,5.5,103,5.5,105
1015,14,H,LosAngeles,1,1,2,4,-115,-110,5.5,-123,5.5,-125
1016,51,V,Ottawa,1,2,0,3,-104,-110,5.5,100,5.5,105
1016,52,H,Montreal,1,2,1,4,-116,-110,5.5,-120,5.5,-125
1016,53,V,Boston,0,4,0,4,100,105,5,-130,5,-130
1016,54,H,NewJersey,0,1,0,1,-120,-125,5,110,5,110
1016,55,V,Colorado,0,0,2,2,-120,-120,5.5,-120,5.5,-120
1016,56,H,NYIslanders,0,3,2,5,100,100,5.5,100,5.5,100
1016,57,V,Pittsburgh,1,1,3,5,120,140,5.5,-125,5.5,-120
1016,58,H,Philadelphia,1,0,0,1,-140,-160,5.5,105,5.5,100
1016,59,V,TampaBay,0,0,0,0,-104,100,5.5,-105,5.5,110
1016,60,H,Florida,4,0,2,6,-116,-120,5.5,-115,5.5,-130
1016,61,V,Washington,0,0,2,3,-130,-120,6,-110,6,100
1016,62,H,Nashville,1,1,0,2,110,100,6,-110,6,-120
1016,63,V,Columbus,1,1,1,3,136,150,5.5,-111,5,-150
1016,64,H,Minnesota,0,2,0,2,-156,-170,5.5,-109,5,130
1016,65,V,St.Louis,2,0,0,2,105,-105,5.5,-105,5.5,115
1016,66,H,Dallas,1,1,0,3,-125,-115,5.5,-115,5.5,-135
1016,67,V,Buffalo,2,1,0,3,134,160,5.5,-105,5.5,-110
1016,68,H,Chicago,1,1,2,4,-154,-180,5.5,-115,5.5,-110
1016,69,V,Detroit,0,1,0,2,-109,-115,5,-135,5,-145
1016,70,H,Phoenix,1,0,0,1,-111,-105,5,115,5,125
1016,71,V,Edmonton,1,2,0,3,115,120,5.5,115,5,-130
1016,72,H,Calgary,1,1,3,5,-135,-140,5.5,-135,5,110
1016,73,V,Atlanta,0,2,2,4,175,215,5.5,-115,5.5,-120
1016,74,H,SanJose,2,0,0,2,-205,-255,5.5,-105,5.5,100
1017,1,V,Phoenix,0,0,2,2,115,120,5.5,-105,5.5,100
1017,2,H,Anaheim,0,2,1,3,-135,-140,5.5,-115,5.5,-120
1017,3,V,Carolina,0,1,0,1,160,145,5.5,105,6,100
1017,4,H,Vancouver,2,1,2,5,-180,-165,5.5,-125,6,-120
1018,51,V,NYIslanders,0,1,0,2,162,160,5.5,-109,5.5,-120
1018,52,H,Toronto,0,0,1,1,-182,-180,5.5,-111,5.5,100
1018,53,V,Colorado,1,0,2,3,105,100,5.5,-115,5.5,100
1018,54,H,NYRangers,1,0,0,1,-125,-120,5.5,-105,5.5,-120
1018,55,V,Ottawa,0,1,1,2,146,145,5.5,-109,5.5,-115
1018,56,H,Pittsburgh,3,2,0,5,-166,-165,5.5,-111,5.5,-105
1018,57,V,Dallas,1,1,2,4,105,105,5.5,-125,5.5,-125
1018,58,H,TampaBay,2,2,1,5,-125,-125,5.5,105,5.5,105
1018,59,V,St.Louis,0,1,1,2,136,120,5.5,-111,5.5,105
1018,60,H,Chicago,0,0,2,3,-156,-140,5.5,-109,5.5,-125
1019,1,V,Boston,2,0,1,3,162,145,6,100,6,125
1019,2,H,Washington,0,1,0,1,-182,-165,6,-120,6,-145
1019,3,V,Calgary,0,0,0,1,136,125,5,-120,5,-120
1019,4,H,Nashville,0,0,0,0,-156,-145,5,100,5,100
1019,5,V,Vancouver,1,0,1,2,-125,-135,5.5,-115,5.5,110
1019,6,H,Minnesota,3,3,0,6,105,115,5.5,-105,5.5,-130
1019,7,V,Carolina,2,1,2,5,173,175,5.5,-110,5.5,105
1019,8,H,SanJose,0,2,0,2,-203,-205,5.5,-110,5.5,-125
1020,51,V,Anaheim,0,0,1,1,115,125,5.5,-110,5.5,-110
1020,52,H,Columbus,0,2,1,3,-135,-145,5.5,-110,5.5,-110
1020,53,V,Buffalo,1,2,1,4,-105,-115,5.5,-109,5.5,100
1020,54,H,Atlanta,0,0,1,1,-115,-105,5.5,-111,5.5,-120
1020,55,V,Vancouver,0,0,1,1,110,140,5.5,-109,5.5,-125
1020,56,H,Chicago,1,0,0,2,-130,-160,5.5,-111,5.5,105
1020,57,V,Carolina,2,1,0,3,162,190,5.5,-103,5.5,115
1020,58,H,LosAngeles,2,1,1,4,-182,-220,5.5,-117,5.5,-135
1021,1,V,NYRangers,2,0,0,2,120,135,5.5,-109,5.5,105
1021,2,H,Toronto,0,0,1,1,-140,-155,5.5,-111,5.5,-125
1021,3,V,Washington,0,0,1,1,-110,100,6,105,5.5,100
1021,4,H,Boston,1,2,1,4,-110,-120,6,-125,5.5,-120
1021,5,V,Anaheim,2,0,1,3,173,185,5.5,-114,5.5,-120
1021,6,H,Philadelphia,1,1,0,2,-193,-215,5.5,-106,5.5,100
1021,7,V,Calgary,2,0,0,2,173,170,5.5,-101,5.5,120
1021,8,H,Detroit,1,1,2,4,-193,-200,5.5,-119,5.5,-140
1021,9,V,NewJersey,1,1,1,3,-110,-125,5,-119,5,-135
1021,10,H,Montreal,0,0,0,0,-110,105,5,-101,5,115
1021,11,V,Dallas,2,2,0,4,-105,120,5.5,-106,5.5,110
1021,12,H,Florida,0,0,1,1,-115,-140,5.5,-114,5.5,-130
1021,13,V,NYIslanders,1,1,0,3,128,150,5.5,-110,5.5,-130
1021,14,H,TampaBay,1,1,0,2,-148,-170,5.5,-110,5.5,110
1021,15,V,Pittsburgh,0,2,1,4,-104,-115,5.5,-101,5.5,110
1021,16,H,Nashville,1,1,1,3,-116,-105,5.5,-119,5.5,-130
1021,17,V,SanJose,1,2,1,4,-125,-110,5.5,-109,5.5,-105
1021,18,H,Colorado,1,0,1,2,105,-110,5.5,-111,5.5,-115
1021,19,V,Minnesota,3,0,1,4,-104,-110,5.5,-111,5.5,-120
1021,20,H,Edmonton,1,0,1,2,-116,-110,5.5,-109,5.5,100
1021,21,V,LosAngeles,0,1,1,2,-104,115,5,-115,5,-115
1021,22,H,Phoenix,2,1,1,4,-116,-135,5,-105,5,-105
1022,51,V,Calgary,3,2,1,6,110,125,5,-123,5,-140
1022,52,H,Columbus,1,0,1,2,-130,-145,5,103,5,120
1022,53,V,TampaBay,3,1,1,5,-105,110,6,-111,6,105
1022,54,H,Atlanta,0,1,1,2,-115,-130,6,-109,6,-125
1022,55,V,Ottawa,1,2,1,4,115,135,5.5,100,5.5,105
1022,56,H,Buffalo,1,1,0,2,-135,-155,5.5,-120,5.5,-125
1022,57,V,Chicago,1,1,0,2,-111,100,5.5,100,5.5,105
1022,58,H,St.Louis,1,1,2,4,-109,-120,5.5,-120,5.5,-125
1022,59,V,Minnesota,0,0,1,1,162,190,5.5,-110,5.5,-125
1022,60,H,Vancouver,1,1,3,5,-182,-230,5.5,-110,5.5,105
1023,1,V,NYIslanders,1,2,0,3,100,125,5.5,110,5.5,100
1023,2,H,Florida,2,1,1,4,-120,-145,5.5,-130,5.5,-120
1023,3,V,NYRangers,2,1,0,3,131,160,5,-113,5,-135
1023,4,H,Boston,1,1,0,2,-151,-180,5,-107,5,115
1023,5,V,Montreal,1,2,0,3,110,-105,5.5,100,5.5,100
1023,6,H,Ottawa,0,0,0,0,-130,-115,5.5,-120,5.5,-120
1023,7,V,Atlanta,1,1,1,3,210,215,6,-128,6,-125
1023,8,H,Washington,0,1,2,4,-260,-265,6,108,6,105
1023,9,V,Buffalo,2,3,1,6,125,130,5.5,110,5.5,120
1023,10,H,NewJersey,0,0,1,1,-145,-150,5.5,-130,5.5,-140
1023,11,V,Toronto,0,2,0,2,136,140,5.5,-107,5.5,-115
1023,12,H,Philadelphia,2,1,2,5,-156,-160,5.5,-113,5.5,-105
1023,13,V,Anaheim,1,2,1,4,173,180,5.5,-113,5.5,-120
1023,14,H,Detroit,1,2,2,5,-203,-210,5.5,-107,5.5,100
1023,15,V,Pittsburgh,0,0,0,0,-115,110,5.5,-111,5.5,100
1023,16,H,St.Louis,0,0,0,1,-105,-130,5.5,-109,5.5,-120
1023,17,V,Nashville,1,0,0,1,126,120,5.5,100,5.5,105
1023,18,H,Dallas,0,0,0,0,-146,-140,5.5,-120,5.5,-125
1023,19,V,Columbus,0,1,2,3,173,180,5.5,-110,5.5,-110
1023,20,H,Chicago,2,0,0,2,-203,-210,5.5,-110,5.5,-110
1023,21,V,Carolina,0,2,1,4,125,115,5,-130,5.5,105
1023,22,H,Phoenix,0,0,3,3,-145,-135,5,110,5.5,-125
1023,23,V,LosAngeles,2,2,2,6,105,110,5.5,-105,5.5,110
1023,24,H,Colorado,2,1,1,4,-125,-130,5.5,-115,5.5,-130
1023,25,V,SanJose,1,2,3,6,-145,-155,5.5,-110,5.5,-115
1023,26,H,Edmonton,1,0,0,1,125,135,5.5,-110,5.5,-105
1024,51,V,Nashville,2,1,1,4,134,135,5.5,-109,5.5,110
1024,52,H,TampaBay,1,0,2,3,-154,-155,5.5,-111,5.5,-130
1024,53,V,NewJersey,0,0,1,1,-104,-105,5,-109,5,-125
1024,54,H,NYRangers,0,2,1,3,-116,-115,5,-111,5,105
1024,55,V,SanJose,0,0,0,0,-106,-105,5.5,-101,5.5,120
1024,56,H,Calgary,4,0,0,4,-114,-115,5.5,-119,5.5,-140
1025,1,V,Philadelphia,0,0,1,1,-120,-125,5.5,-110,5.5,100
1025,2,H,Columbus,1,1,0,2,100,105,5.5,-110,5.5,-120
1025,3,V,Phoenix,0,1,1,2,115,115,5,-115,5,-130
1025,4,H,Montreal,0,2,0,3,-135,-135,5,-105,5,110
1025,5,V,LosAngeles,1,1,0,3,-111,-110,5.5,100,5.5,110
1025,6,H,Minnesota,2,0,0,2,-109,-110,5.5,-120,5.5,-130
1026,51,V,Florida,0,1,0,1,142,150,5.5,-105,5.5,115
1026,52,H,Toronto,1,0,2,3,-162,-170,5.5,-115,5.5,-135
1026,53,V,Buffalo,1,0,2,3,105,100,5.5,-105,5.5,110
1026,54,H,Philadelphia,1,3,2,6,-125,-120,5.5,-115,5.5,-130
1026,55,V,Phoenix,0,1,1,2,125,115,5.5,105,5.5,130
1026,56,H,Ottawa,3,0,2,5,-145,-135,5.5,-125,5.5,-150
1026,57,V,Edmonton,1,1,2,4,152,170,5.5,105,5.5,120
1026,58,H,Calgary,2,2,0,5,-172,-200,5.5,-125,5.5,-140
1026,59,V,Anaheim,0,3,2,5,125,145,5.5,-120,5.5,-135
1026,60,H,Dallas,1,0,1,2,-145,-165,5.5,100,5.5,115
1026,61,V,Colorado,1,1,1,3,157,170,5.5,-120,6,-110
1026,62,H,Vancouver,1,1,1,4,-177,-200,5.5,100,6,-110
1027,1,V,Atlanta,1,2,3,6,129,115,5.5,-115,5.5,-115
1027,2,H,NYRangers,1,1,2,4,-149,-135,5.5,-105,5.5,-105
1027,3,V,Washington,1,0,2,3,-135,-130,6,-110,6,-115
1027,4,H,Carolina,0,0,0,0,115,110,6,-110,6,-105
1027,5,V,NYIslanders,1,0,2,3,135,140,5.5,110,5.5,-105
1027,6,H,Montreal,2,1,2,5,-155,-160,5.5,-130,5.5,-115
1027,7,V,Pittsburgh,3,0,0,3,-110,-120,6,-110,6,100
1027,8,H,TampaBay,2,1,2,5,-110,100,6,-110,6,-120
1027,9,V,LosAngeles,1,0,0,1,130,125,5.5,-105,5.5,100
1027,10,H,Chicago,1,1,1,3,-150,-145,5.5,-115,5.5,-120
1027,11,V,NewJersey,0,1,1,2,130,140,5.5,110,5,-135
1027,12,H,SanJose,3,1,1,5,-150,-160,5.5,-130,5,115
1028,51,V,Toronto,0,0,0,0,152,145,5.5,113,5.5,125
1028,52,H,Boston,1,1,0,2,-172,-165,5.5,-133,5.5,-145
1028,53,V,Phoenix,3,0,1,4,180,155,5.5,105,5.5,105
1028,54,H,Detroit,0,1,1,2,-210,-175,5.5,-125,5.5,-125
1028,55,V,Edmonton,1,0,1,2,152,135,5.5,-110,5.5,-130
1028,56,H,Columbus,2,0,0,3,-172,-155,5.5,-110,5.5,110
1028,57,V,Florida,1,0,2,3,131,135,5.5,105,5.5,120
1028,58,H,Ottawa,0,3,2,5,-151,-155,5.5,-125,5.5,-140
1028,59,V,St.Louis,0,1,2,3,-102,-115,5,-130,5,-120
1028,60,H,Nashville,0,0,0,0,-118,-105,5,110,5,100
1028,61,V,Washington,0,0,1,1,-120,-120,6,-111,6,115
1028,62,H,Minnesota,1,1,0,2,100,100,6,-109,6,-135
1028,63,V,LosAngeles,1,2,2,5,105,100,5.5,-105,5.5,100
1028,64,H,Dallas,1,0,1,2,-125,-120,5.5,-115,5.5,-120
1028,65,V,Colorado,1,2,3,6,146,120,5.5,-110,5.5,-110
1028,66,H,Calgary,2,2,1,5,-166,-140,5.5,-110,5.5,-110
1029,1,V,Montreal,1,0,2,3,105,105,5.5,-115,5.5,-115
1029,2,H,NYIslanders,0,1,0,1,-125,-125,5.5,-105,5.5,-105
1029,3,V,Philadelphia,0,2,1,3,134,120,6,-111,5.5,-115
1029,4,H,Pittsburgh,1,0,1,2,-154,-140,6,-109,5.5,-105
1029,5,V,Carolina,1,2,1,4,110,115,5.5,-105,5.5,-105
1029,6,H,NYRangers,0,3,0,3,-130,-135,5.5,-115,5.5,-115
1029,7,V,Buffalo,2,0,1,3,-109,-110,5.5,-110,5.5,-125
1029,8,H,Atlanta,0,2,1,4,-111,-110,5.5,-110,5.5,105
1029,9,V,Edmonton,4,2,1,7,212,205,5.5,-130,5.5,-130
1029,10,H,Chicago,2,1,1,4,-262,-245,5.5,110,5.5,110
1029,11,V,NewJersey,0,1,1,2,105,-115,5.5,100,5.5,120
1029,12,H,Anaheim,0,1,0,1,-125,-105,5.5,-120,5.5,-140
1030,51,V,NYRangers,1,1,0,2,125,135,5.5,-102,5.5,105
1030,52,H,Toronto,0,0,0,0,-145,-155,5.5,-118,5.5,-125
1030,53,V,Florida,1,1,1,3,141,125,5.5,110,5.5,115
1030,54,H,Montreal,0,1,0,1,-161,-145,5.5,-130,5.5,-135
1030,55,V,Boston,1,2,1,4,-115,-125,5,-115,5,-130
1030,56,H,Ottawa,0,0,0,0,-105,105,5,-105,5,110
1030,57,V,NYIslanders,0,1,0,1,165,170,5.5,-120,5.5,-125
1030,58,H,Philadelphia,2,4,0,6,-185,-200,5.5,100,5.5,105
1030,59,V,Pittsburgh,1,1,1,3,-120,-110,5.5,-110,5.5,100
1030,60,H,Carolina,0,0,0,0,100,-110,5.5,-110,5.5,-120
1030,61,V,Nashville,0,1,1,2,134,140,5.5,-110,5.5,110
1030,62,H,Detroit,2,1,2,5,-154,-160,5.5,-110,5.5,-130
1030,63,V,Atlanta,3,0,0,3,149,190,5.5,-109,5.5,105
1030,64,H,St.Louis,1,0,2,4,-169,-220,5.5,-111,5.5,-125
1030,65,V,Chicago,0,1,2,3,-102,-120,5.5,-109,5.5,100
1030,66,H,Minnesota,0,0,1,1,-118,100,5.5,-111,5.5,-120
1030,67,V,Buffalo,0,0,0,0,118,100,5.5,-109,5.5,-125
1030,68,H,Dallas,1,1,2,4,-138,-120,5.5,-111,5.5,105
1030,69,V,Columbus,0,0,1,1,125,125,5.5,-125,5.5,-120
1030,70,H,Colorado,1,3,1,5,-145,-145,5.5,105,5.5,100
1030,71,V,TampaBay,0,1,2,3,-105,110,5.5,-112,5.5,110
1030,72,H,Phoenix,0,0,0,0,-115,-130,5.5,-108,5.5,-130
1030,73,V,Washington,1,6,0,7,-118,-110,5.5,-125,5.5,-105
1030,74,H,Calgary,2,0,0,2,-102,-110,5.5,105,5.5,-115
1030,75,V,NewJersey,0,1,0,1,139,110,5.5,110,5,-125
1030,76,H,LosAngeles,1,2,0,3,-159,-130,5.5,-130,5,105
1030,77,V,Anaheim,0,0,2,2,179,190,5.5,-118,5.5,-130
1030,78,H,SanJose,2,3,0,5,-199,-220,5.5,-102,5.5,110
1101,1,V,Carolina,0,1,1,2,145,150,5.5,-110,5.5,-110
1101,2,H,Philadelphia,1,1,1,3,-165,-170,5.5,-110,5.5,-110
1101,3,V,Chicago,1,0,1,2,-105,-140,5.5,-105,5.5,-110
1101,4,H,NYRangers,1,0,2,3,-115,120,5.5,-115,5.5,-110
1101,5,V,NewJersey,0,0,0,0,135,170,5.5,110,5.5,125
1101,6,H,Vancouver,1,1,1,3,-155,-200,5.5,-130,5.5,-145
1102,51,V,Ottawa,1,2,0,3,115,125,5.5,105,5.5,105
1102,52,H,Toronto,0,0,2,2,-135,-145,5.5,-125,5.5,-125
1102,53,V,Montreal,0,0,0,0,100,-110,5,-125,5,-145
1102,54,H,Columbus,2,0,1,3,-120,-110,5,105,5,125
1102,55,V,SanJose,0,0,0,0,-130,-130,5.5,-110,5.5,110
1102,56,H,Minnesota,0,1,0,1,110,110,5.5,-110,5.5,-130
1102,57,V,Vancouver,3,0,1,4,-151,-150,5.5,-125,5.5,-130
1102,58,H,Edmonton,0,1,2,3,131,130,5.5,105,5.5,110
1103,1,V,Boston,3,1,1,5,-140,-125,5,-120,5,-130
1103,2,H,Buffalo,0,1,1,2,120,105,5,100,5,110
1103,3,V,Toronto,1,0,3,4,190,210,6,-106,6,100
1103,4,H,Washington,0,3,1,5,-220,-260,6,-114,6,-120
1103,5,V,NYIslanders,0,0,2,2,134,135,5.5,-110,5.5,-120
1103,6,H,Carolina,3,2,2,7,-154,-155,5.5,-110,5.5,100
1103,7,V,Atlanta,1,1,2,4,105,115,5.5,-110,5.5,-110
1103,8,H,Florida,1,1,1,3,-125,-135,5.5,-110,5.5,-110
1103,9,V,NewJersey,1,1,3,5,160,170,5.5,115,5.5,110
1103,10,H,Chicago,0,1,2,3,-180,-190,5.5,-135,5.5,-130
1103,11,V,Pittsburgh,0,1,1,2,-109,-115,5.5,-120,5.5,-125
1103,12,H,Dallas,2,2,1,5,-111,-105,5.5,100,5.5,105
1103,13,V,Detroit,0,2,0,2,-115,-120,5.5,117,5.5,105
1103,14,H,Calgary,1,0,0,1,-105,100,5.5,-137,5.5,-125
1103,15,V,Nashville,2,1,0,3,110,115,5,-110,5.5,100
1103,16,H,Phoenix,1,1,2,4,-130,-135,5,-110,5.5,-120
1103,17,V,TampaBay,0,1,1,2,100,-110,5.5,-120,5.5,-130
1103,18,H,Anaheim,1,0,1,3,-120,-110,5.5,100,5.5,110
1104,51,V,Columbus,0,1,2,3,105,-120,5.5,-120,5.5,-120
1104,52,H,Atlanta,0,0,0,0,-125,100,5.5,100,5.5,100
1104,53,V,NYRangers,0,1,0,1,130,125,5.5,100,5.5,120
1104,54,H,Philadelphia,0,3,1,4,-150,-145,5.5,-120,5.5,-140
1104,55,V,NYIslanders,0,0,1,1,157,170,5.5,-106,5.5,-115
1104,56,H,Ottawa,1,2,1,4,-177,-190,5.5,-114,5.5,-105
1104,57,V,SanJose,0,0,0,0,-101,100,5.5,105,5.5,120
1104,58,H,St.Louis,1,1,0,2,-119,-120,5.5,-125,5.5,-140
1104,59,V,Vancouver,1,1,1,3,-120,-105,6,-111,6,-110
1104,60,H,Colorado,0,0,1,1,100,-115,6,-109,6,-110
1104,61,V,TampaBay,0,0,0,0,142,145,5.5,-110,5.5,-105
1104,62,H,LosAngeles,0,0,1,1,-162,-165,5.5,-110,5.5,-115
1105,1,V,NYRangers,1,1,1,3,110,145,5,-120,5,-130
1105,2,H,NewJersey,0,0,0,0,-130,-165,5,100,5,110
1105,3,V,Boston,0,0,3,3,120,110,5.5,-109,5.5,-115
1105,4,H,Washington,0,3,2,5,-140,-130,5.5,-111,5.5,-105
1105,5,V,Montreal,1,2,0,3,-104,120,5.5,100,5.5,105
1105,6,H,Buffalo,1,1,0,2,-116,-140,5.5,-120,5.5,-125
